1034,384,102,721
1035,41,319,311
1036,863,928,816
1037,204,56,813
1038,479,451,736
1039,747,977,87
1040,102,299,811
1041,384,520,456
1042,913,781,51
1043,366,241,250
1044,53,761,421
1045,768,0,717
1046,596,302,358
1047,158,903,821
1048,92,748,87
1049,389,741,760
1050,196,229,747
1051,204,143,283
1052,495,450,245
1053,185,38,75
1054,920,408,925
1055,237,492,991
1056,847,831,105
1057,85,237,1000
1058,206,930,968
1059,997,761,700
1060,639,119,624
1061,143,297,286
1062,318,728,204
1063,247,856,225
1064,443,72,927
1065,750,383,928
1066,264,607,119
1067,616,41,956
1068,971,15,504
1069,348,704,524
1070,690,409,451
1071,61,816,365
1072,108,618,363
1073,804,230,809
1074,192,553,565
1075,563,566,420
1076,584,582,668
1077,519,196,669
1078,512,353,250
1079,458,309,32
1080,461,472,131
1081,86,340,705
1082,784,958,115
1083,329,251,480
1084,583,305,601
1085,333,309,747
1086,989,870,966
1087,254,854,928
1088,396,841,249
1089,80,790,382
1090,762,306,647
1091,254,480,106
1092,960,919,225
1093,460,994,946
1094,83,902,708
1095,972,47,634
1096,263,249,43
1097,730,685,881
1098,209,471,16
1099,512,519,422
1100,479,362,788
1101,554,211,924
1102,535,341,388
1103,196,849,832
1104,732,312,277
1105,630,899,887
1106,98,681,978
1107,502,286,35
1108,990,15,90
1109,875,997,926
1110,544,56,889
1111,670,127,113
1112,913,138,684
1113,74,702,654
1114,124,308,384
1115,752,637,945
1116,724,27,165
1117,579,85,539
1118,955,643,347
1119,536,153,738
1120,415,711,910
1121,242,340,53
1122,447,341,854
1123,76,372,230
1124,687,414,184
1125,620,202,583
1126,621,47,90
1127,55,931,922
1128,952,874,267
1129,721,976,793
1130,414,187,440
1131,610,640,238
1132,717,163,3
1133,908,250,109
1134,893,783,272
1135,294,28,235
1136,823,456,976
1137,99,825,174
1138,846,821,690
1139,292,23,201
1140,824,363,883
1141,91,733,309
1142,743,912,36
1143,104,161,214
1144,275,110,676
1145,776,498,830
1146,253,249,77
1147,248,138,346
1148,404,212,117
1149,0,112,329
1150,993,7,396
1151,223,257,617
1152,596,912,9
1153,555,42,491
1154,621,649,99
1155,733,486,359
1156,623,245,794
1157,235,63,529
1158,88,296,236
1159,528,749,774
1160,53,316,964
1161,786,524,799
1162,122,684,236
1163,58,967,9
1164,7,978,177
1165,365,542,293
1166,257,219,542
1167,438,328,42
1168,240,249,61
1169,269,810,193
1170,909,933,330
1171,613,296,202
1172,471,975,983
1173,127,173,975
1174,870,743,156
1175,477,712,777
1176,4,78,768
1177,64,204,517
1178,884,767,835
1179,441,401,102
1180,869,806,721
1181,901,259,945
1182,264,336,404
1183,788,527,473
1184,7,569,610
1185,270,983,524
1186,863,503,621
1187,947,476,306
1188,953,500,496
1189,784,914,353
1190,611,125,437
1191,79,127,386
1192,586,261,730
1193,760,446,136
1194,962,583,166
1195,627,312,165
1196,6,958,369
1197,630,339,992
1198,528,428,552
1199,158,221,988
1200,435,249,775
1201,545,794,826
1202,511,527,54
1203,126,970,801
1204,343,274,285
1205,619,336,715
1206,317,950,326
1207,124,128,961
1208,468,286,660
1209,588,247,888
1210,632,151,630
1211,992,272,818
1212,768,132,807
1213,989,655,739
1214,794,644,747
1215,799,474,795
1216,556,842,421
1217,958,446,99
1218,128,256,988
1219,175,517,776
1220,161,599,707
1221,319,578,775
1222,609,350,513
1223,479,880,264
1224,143,929,848
1225,886,475,104
1226,336,208,328
1227,195,211,85
1228,506,897,418
1229,329,117,79
1230,851,84,284
1231,843,924,48
1232,852,821,782
1233,501,41,106
1234,37,209,904
1235,405,599,727
1236,449,437,762
1237,934,991,328
1238,28,750,151
1239,675,664,162
1240,496,356,930
1241,765,311,252
1242,414,732,356
1243,640,484,628
1244,493,721,655
1245,793,716,971
1246,120,174,568
1247,259,551,222
1248,247,259,906
1249,836,956,445
1250,298,339,809
1251,639,456,13
1252,507,45,268
1253,496,71,863
1254,820,434,818
1255,726,249,860
1256,235,960,957
1257,456,930,540
1258,637,398,93
1259,765,852,78
1260,106,392,791
1261,383,560,332
1262,48,444,739
1263,55,71,42
1264,212,579,978
1265,365,583,30
1266,391,538,69
1267,435,47,538
1268,883,973,505
1269,221,154,285
1270,939,76,564
1271,315,83,269
1272,657,710,919
1273,745,91,15
1274,760,49,797
1275,505,825,667
1276,44,440,746
1277,300,5,534
1278,105,617,403
1279,10,936,204
1280,857,615,150
1281,406,288,646
1282,579,412,324
1283,197,220,300
1284,921,742,532
1285,675,777,869
1286,71,183,74
1287,477,697,877
1288,808,198,488
1289,364,373,570
1290,354,459,350
1291,395,687,754
1292,162,898,527
1293,708,556,3
1294,19,707,111
1295,387,245,98
1296,713,712,682
1297,169,398,548
1298,403,226,107
1299,204,645,501
1300,311,203,729
1301,418,386,655
1302,344,195,353
1303,883,396,267
1304,151,112,690
1305,120,443,588
1306,410,93,574
1307,96,831,337
1308,714,821,465
1309,719,391,291
1310,618,100,927
1311,966,650,845
1312,571,326,365
1313,518,554,961
1314,731,256,477
1315,763,715,887
1316,829,620,533
1317,265,866,412
1318,253,124,626
1319,1000,188,905
1320,232,725,31
1321,397,6,93
1322,895,104,507
1323,819,638,187
1324,56,674,347
1325,781,844,468
1326,182,285,232
1327,686,50,711
1328,372,66,435
1329,110,987,821
1330,102,690,207
1331,810,981,822
1332,458,375,69
1333,694,957,258
1334,991,19,366
1335,138,984,642
1336,710,538,907
1337,304,273,74
1338,581,426,427
1339,180,274,401
1340,742,460,909
1341,757,788,677
1342,537,153,761
1343,90,260,1
1344,951,134,842
1345,646,597,566
1346,719,494,721
1347,918,207,840
1348,228,845,537
1349,370,211,478
1350,196,338,549
1351,426,404,273
1352,952,370,221
1353,968,729,155
1354,926,22,562
1355,629,0,255
1356,527,270,447
1357,828,600,270
1358,411,577,95
1359,800,800,453
1360,918,45,785
1361,443,280,393
1362,23,8,880
1363,167,36,647
1364,533,142,376
1365,149,188,24
1366,744,315,357
1367,945,945,245
1368,649,261,90
1369,602,431,941
1370,608,979,921
1371,1000,387,662
1372,276,662,652
1373,180,362,94
1374,359,370,420
1375,747,620,994
1376,724,933,30
1377,664,875,336
1378,915,918,842
1379,780,385,851
1380,768,781,708
1381,749,905,724
1382,897,219,706
1383,497,420,968
1384,179,552,102
1385,733,292,605
1386,324,712,369
1387,691,968,267
1388,314,237,344
1389,930,809,946
1390,327,541,987
1391,182,264,832
1392,238,710,823
1393,259,868,328
1394,73,576,999
1395,341,355,89
1396,704,170,776
1397,407,305,448
1398,284,617,443
1399,801,220,70
1400,255,387,627
1401,821,949,953
1402,937,630,446
1403,783,371,104
1404,360,208,333
1405,453,39,965
1406,380,22,9
1407,35,208,29
1408,327,172,105
1409,813,524,750
1410,402,908,607
1411,789,541,999
1412,314,561,896
1413,633,133,153
1414,814,434,100
1415,901,474,668
1416,34,423,985
1417,751,218,553
1418,17,220,66
1419,340,345,118
1420,265,349,41
1421,59,534,947
1422,423,562,788
1423,861,977,425
1424,796,819,681
1425,941,436,912
1426,588,361,759
1427,423,437,165
1428,35,56,549
1429,510,222,569
1430,964,267,573
1431,853,431,268
1432,597,334,884
1433,85,944,628
1434,797,93,665
1435,748,556,59
1436,105,334,111
1437,327,135,823
1438,506,588,330
1439,678,569,897
1440,393,773,961
1441,957,583,484
1442,938,428,826
1443,515,888,707
1444,317,156,514
1445,691,248,43
1446,254,490,751
1447,14,412,750
1448,270,459,851
1449,190,987,269
1450,887,41,528
1451,549,903,865
1452,239,163,956
1453,91,42,525
1454,971,982,161
1455,594,374,993
1456,945,221,732
1457,581,984,821
1458,565,551,521
1459,441,745,317
1460,662,645,502
1461,199,944,360
1462,259,26,772
1463,977,223,12
1464,948,955,274
1465,272,846,740
1466,309,776,222
1467,325,610,784
1468,782,660,84
1469,935,338,902
1470,957,564,896
1471,664,672,498
1472,241,579,890
1473,713,573,269
1474,172,156,444
1475,520,244,668
1476,407,262,239
1477,741,817,405
1478,106,459,133
1479,968,11,74
1480,511,748,318
1481,99,643,229
1482,414,247,820
1483,646,922,457
1484,816,488,817
1485,606,159,352
1486,193,55,383
1487,91,41,127
1488,181,5,726
1489,951,688,879
1490,556,542,490
1491,604,930,761
1492,23,544,577
1493,100,40,592
1494,129,590,86
1495,736,874,853
1496,839,421,142
1497,972,69,956
1498,429,423,273
1499,980,25,114
1500,844,663,35
1501,280,603,681
1502,916,337,704
1503,925,324,836
1504,421,714,733
1505,583,906,850
1506,638,455,581
1507,387,304,832
1508,889,545,302
1509,657,451,944
1510,963,625,297
1511,761,991,31
1512,357,188,572
1513,204,174,785
1514,692,92,319
1515,384,689,43
1516,182,523,13
1517,762,629,771
1518,825,150,349
1519,692,555,25
1520,176,260,567
1521,737,739,308
1522,810,338,848
1523,365,865,562
1524,197,916,120
1525,727,430,370
1526,402,473,805
1527,807,817,716
1528,93,470,557
1529,717,877,816
1530,646,775,176
1531,27,866,50
1532,558,203,842
1533,515,803,224
1534,614,470,713
1535,565,571,192
1536,100,382,532
1537,392,210,633
1538,931,547,751
1539,727,141,36
1540,470,490,329
1541,817,190,750
1542,217,330,908
1543,956,358,705
1544,837,692,571
1545,888,779,846
1546,580,688,526
1547,827,901,247
1548,171,656,628
1549,362,667,977
1550,619,726,609
1551,220,978,435
1552,50,397,50
1553,533,285,937
1554,738,78,354
1555,445,979,878
1556,579,13,77
1557,758,616,83
1558,802,256,498
1559,493,250,370
1560,443,913,789
1561,105,576,160
1562,160,427,814
1563,640,55,846
1564,820,200,86
1565,87,829,593
1566,311,303,738
1567,91,209,326
1568,44,123,784
1569,237,726,449
1570,347,465,889
1571,358,256,889
1572,851,601,940
1573,511,708,459
1574,962,705,257
1575,134,56,54
1576,323,822,741
1577,533,922,662
1578,961,234,995
1579,607,442,839
1580,156,847,484
1581,352,419,236
1582,732,44,606
1583,924,883,212
1584,36,576,761
1585,932,917,88
1586,604,82,825
1587,825,532,338
1588,214,396,38
1589,948,69,492
1590,581,90,519
1591,516,693,452
1592,548,163,520
1593,861,350,754
1594,637,285,263
1595,909,154,32
1596,437,756,126
1597,162,329,398
1598,671,256,417
1599,669,607,687
1600,737,392,112
1601,701,331,537
1602,185,47,759
1603,87,67,121
1604,299,655,737
1605,367,605,255
1606,280,113,973
1607,826,508,968
1608,22,553,461
1609,174,735,946
1610,642,894,559
1611,776,456,297
1612,525,265,603
1613,946,411,991
1614,779,479,5
1615,902,176,242
1616,675,506,296
1617,537,185,622
1618,828,616,134
1619,700,583,431
1620,135,13,605
1621,491,914,221
1622,664,45,790
1623,343,126,638
1624,259,42,500
1625,904,232,116
1626,133,40,813
1627,678,77,445
1628,909,453,732
1629,614,245,717
1630,771,87,968
1631,37,151,805
1632,328,614,599
1633,849,952,477
1634,598,31,625
1635,938,796,496
1636,555,960,941
1637,883,858,610
1638,191,795,961
1639,253,661,549
1640,473,45,132
1641,984,16,117
1642,31,156,261
1643,552,624,468
1644,162,627,346
1645,55,210,287
1646,752,823,377
1647,741,270,275
1648,593,274,483
1649,611,528,842
1650,396,116,410
1651,719,232,109
1652,187,701,27
1653,75,216,502
1654,953,816,883
1655,924,786,325
1656,824,766,104
1657,50,391,590
1658,502,289,690
1659,280,197,381
1660,340,366,986
1661,354,619,816
1662,338,589,382
1663,602,759,76
1664,620,765,178
1665,342,136,921
1666,571,191,224
1667,609,291,67
1668,681,864,818
1669,313,391,813
1670,948,715,693
1671,745,643,319
1672,336,695,494
1673,567,298,962
1674,776,44,577
1675,993,58,642
1676,86,41,103
1677,446,274,703
1678,1000,158,353
1679,291,14,610
1680,537,459,632
1681,270,357,819
1682,293,348,195
1683,598,283,574
1684,279,478,321
1685,296,58,627
1686,519,402,673
1687,6,308,76
1688,23,947,409
1689,176,847,247
1690,755,953,942
1691,798,113,586
1692,834,13,274
1693,495,425,836
1694,727,641,704
1695,424,425,962
1696,644,2,604
1697,950,588,964
1698,596,191,990
1699,588,253,699
1700,432,893,44
1701,23,982,862
1702,893,539,660
1703,776,80,687
1704,490,33,981
1705,17,454,889
1706,933,990,617
1707,216,724,605
1708,139,860,520
1709,811,776,96
1710,812,625,926
1711,256,994,600
1712,987,705,496
1713,558,550,62
1714,784,1000,960
1715,797,173,691
1716,103,47,267
1717,23,686,113
1718,118,929,951
1719,48,158,106
1720,449,425,288
1721,161,139,253
1722,809,733,599
1723,31,797,560
1724,81,398,852
1725,660,275,944
1726,408,147,253
1727,956,982,312
1728,632,997,927
1729,515,294,249
1730,441,259,149
1731,777,20,395
1732,759,59,1000
1733,303,21,354
1734,979,452,909
1735,420,184,158
1736,146,999,7
1737,954,248,271
1738,979,294,458
1739,721,747,579
1740,400,472,504
1741,274,38,87
1742,515,861,44
1743,220,817,528
1744,300,335,271
1745,46,621,902
1746,144,237,670
1747,260,970,265
1748,53,693,996
1749,847,394,1
1750,198,27,13
1751,564,894,637
1752,867,527,717
1753,749,884,638
1754,487,324,203
1755,869,538,652
1756,900,428,994
1757,787,483,779
1758,283,575,427
1759,407,694,76
1760,977,953,221
1761,742,391,925
1762,47,771,118
1763,675,74,482
1764,79,748,960
1765,379,689,255
1766,485,870,67
1767,441,544,922
1768,659,895,614
1769,706,768,987
1770,9,756,528
1771,830,941,567
1772,685,517,839
1773,495,528,310
1774,573,260,183
1775,70,334,574
1776,444,566,425
1777,386,452,273
1778,863,410,332
1779,715,852,500
1780,308,668,523
1781,766,602,351
1782,756,719,24
1783,68,718,901
1784,140,830,964
1785,870,171,778
1786,981,45,32
1787,155,302,66
1788,657,197,891
1789,951,794,686
1790,870,652,228
1791,91,451,860
1792,899,940,886
1793,299,294,649
1794,490,974,904
1795,868,586,221
1796,763,629,756
1797,963,772,118
1798,730,862,290
1799,81,173,501
1800,738,947,530
1801,823,883,358
1802,550,304,929
1803,12,188,415
1804,496,321,635
1805,529,312,648
1806,671,438,754
1807,248,215,440
1808,32,578,266
1809,213,718,706
1810,179,37,370
1811,491,892,806
1812,392,628,343
1813,130,625,575
1814,460,90,700
1815,745,928,443
1816,571,759,193
1817,978,861,468
1818,128,231,664
1819,475,825,495
1820,882,859,620
1821,220,353,387
1822,691,895,227
1823,210,199,29
1824,567,783,772
1825,145,434,976
1826,846,144,982
1827,872,713,997
1828,283,825,291
1829,216,610,14
1830,585,634,302
1831,436,820,5
1832,746,955,966
1833,115,547,815
1834,397,736,245
1835,185,755,788
1836,264,343,449
1837,798,901,149
1838,145,66,768
1839,937,771,86
1840,454,269,621
1841,411,155,974
1842,202,188,311
1843,169,949,750
1844,63,760,543
1845,220,367,381
1846,154,985,845
1847,547,503,91
1848,348,524,740
1849,90,879,942
1850,442,188,132
1851,588,939,462
1852,965,192,444
1853,526,257,737
1854,66,993,602
1855,611,190,935
1856,585,636,958
1857,519,455,951
1858,940,366,988
1859,475,958,998
1860,845,73,240
1861,775,553,793
1862,734,455,714
1863,261,879,595
1864,298,93,427
1865,81,938,153
1866,239,23,379
1867,82,77,55
1868,953,393,331
1869,315,977,857
1870,251,354,939
1871,549,117,206
1872,105,175,336
1873,994,945,335
1874,448,804,856
1875,389,416,345
1876,950,911,524
1877,761,46,627
1878,987,328,984
1879,307,647,119
1880,779,915,213
1881,402,863,509
1882,147,174,402
1883,65,541,401
1884,610,167,224
1885,489,904,219
1886,884,827,949
1887,93,193,45
1888,561,402,203
1889,434,764,391
1890,407,694,248
1891,390,635,824
1892,772,93,96
1893,477,225,608
1894,401,670,514
1895,844,483,714
1896,472,901,592
1897,562,153,969
1898,873,318,982
1899,760,458,217
